DELETE FROM `npc_trainer` WHERE (`entry`=11868);
INSERT INTO `npc_trainer` (entry, spell, spellcost, reqskill, reqskillvalue, reqlevel) VALUES 
(11868, 8621, 0, 0, 0, 38), 
(11868, 8623, 0, 0, 0, 32), 
(11868, 8624, 0, 0, 0, 40), 
(11868, 8631, 0, 0, 0, 22), 
(11868, 8632, 0, 0, 0, 30), 
(11868, 8633, 0, 0, 0, 38), 
(11868, 8637, 0, 0, 0, 40), 
(11868, 8639, 0, 0, 0, 28), 
(11868, 8640, 0, 0, 0, 36), 
(11868, 8643, 0, 0, 0, 50), 
(11868, 8647, 0, 0, 0, 14), 
(11868, 8676, 0, 0, 0, 18), 
(11868, 8696, 0, 0, 0, 34), 
(11868, 8721, 0, 0, 0, 36), 
(11868, 8724, 0, 0, 0, 26), 
(11868, 8725, 0, 0, 0, 34), 
(11868, 11267, 0, 0, 0, 42), 
(11868, 11268, 0, 0, 0, 50), 
(11868, 11269, 0, 0, 0, 58), 
(11868, 11273, 0, 0, 0, 44), 
(11868, 11274, 0, 0, 0, 52), 
(11868, 11275, 0, 0, 0, 60), 
(11868, 11279, 0, 0, 0, 44), 
(11868, 11280, 0, 0, 0, 52), 
(11868, 11281, 0, 0, 0, 60), 
(11868, 11289, 0, 0, 0, 46), 
(11868, 11290, 0, 0, 0, 54), 
(11868, 11293, 0, 0, 0, 46), 
(11868, 11294, 0, 0, 0, 54), 
(11868, 11297, 0, 0, 0, 48), 
(11868, 11299, 0, 0, 0, 48), 
(11868, 11300, 0, 0, 0, 56), 
(11868, 11303, 0, 0, 0, 52), 
(11868, 11305, 0, 0, 0, 58), 
(11868, 17347, 0, 0, 0, 46), 
(11868, 17348, 0, 0, 0, 58), 
(11868, 25300, 0, 0, 0, 60), 
(11868, 25302, 0, 0, 0, 60), 
(11868, 26669, 0, 0, 0, 50), 
(11868, 26679, 0, 0, 0, 64), 
(11868, 26839, 0, 0, 0, 61), 
(11868, 26861, 0, 0, 0, 62), 
(11868, 26862, 0, 0, 0, 70), 
(11868, 26863, 0, 0, 0, 68), 
(11868, 26864, 0, 0, 0, 70), 
(11868, 26865, 0, 0, 0, 64), 
(11868, 26867, 0, 0, 0, 68), 
(11868, 26884, 0, 0, 0, 70), 
(11868, 26889, 0, 0, 0, 62), 
(11868, 27441, 0, 0, 0, 66), 
(11868, 27448, 0, 0, 0, 64), 
(11868, 31016, 0, 0, 0, 60), 
(11868, 31224, 0, 0, 0, 66), 
(11868, 32645, 0, 0, 0, 62), 
(11868, 32684, 0, 0, 0, 69), 
(11868, 34411, 0, 0, 0, 50), 
(11868, 34412, 0, 0, 0, 60), 
(11868, 34413, 0, 0, 0, 70), 
(11868, 48637, 0, 0, 0, 76), 
(11868, 48638, 0, 0, 0, 80), 
(11868, 48656, 0, 0, 0, 74), 
(11868, 48657, 0, 0, 0, 80), 
(11868, 48658, 0, 0, 0, 72), 
(11868, 48659, 0, 0, 0, 78), 
(11868, 48660, 0, 0, 0, 80), 
(11868, 48663, 0, 0, 0, 75), 
(11868, 48666, 0, 0, 0, 80), 
(11868, 48667, 0, 0, 0, 73), 
(11868, 48668, 0, 0, 0, 79), 
(11868, 48671, 0, 0, 0, 74), 
(11868, 48672, 0, 0, 0, 79), 
(11868, 48673, 0, 0, 0, 70), 
(11868, 48674, 0, 0, 0, 76), 
(11868, 48675, 0, 0, 0, 75), 
(11868, 48676, 0, 0, 0, 80), 
(11868, 48689, 0, 0, 0, 70), 
(11868, 48690, 0, 0, 0, 75), 
(11868, 48691, 0, 0, 0, 80), 
(11868, 51722, 0, 0, 0, 20), 
(11868, 51723, 0, 0, 0, 80), 
(11868, 51724, 0, 0, 0, 71), 
(11868, 57934, 0, 0, 0, 75), 
(11868, 57992, 0, 0, 0, 74), 
(11868, 57993, 0, 0, 0, 80);
